"country1","country2","year","exports"
"Cape Verde","Hong Kong",2009,NA
"Cape Verde","Mongolia",2009,0
"Cape Verde","Taiwan",2009,NA
"Cape Verde","North Korea",2009,0
"Cape Verde","South Korea",2009,0
"Cape Verde","Japan",2009,0.06
"Cape Verde","India",2009,0.13
"Cape Verde","Bhutan",2009,NA
"Cape Verde","Pakistan",2009,5.48e-12
"Cape Verde","Bangladesh",2009,0
"Cape Verde","Myanmar",2009,0
"Cape Verde","Sri Lanka",2009,0
"Cape Verde","Maldives",2009,NA
"Cape Verde","Nepal",2009,NA
"Cape Verde","Thailand",2009,0.01
"Cape Verde","Cambodia",2009,NA
"Cape Verde","Laos",2009,NA
"Cape Verde","Vietnam",2009,0
"Cape Verde","Malaysia",2009,0.1
"Cape Verde","Singapore",2009,0.07
"Cape Verde","Brunei",2009,NA
"Cape Verde","Philippines",2009,0
"Cape Verde","Indonesia",2009,0.05
"Cape Verde","East Timor",2009,NA
"Cape Verde","Australia",2009,0.23
"Cape Verde","Papua New Guinea",2009,0
"Cape Verde","New Zealand",2009,0
"Cape Verde","Vanuatu",2009,NA
"Cape Verde","Solomon Islands",2009,NA
"Cape Verde","Kiribati",2009,0
"Cape Verde","Tuvalu",2009,NA
"Cape Verde","Fiji",2009,0
"Cape Verde","Tonga",2009,0
"Cape Verde","Nauru",2009,0
"Cape Verde","Marshall Islands",2009,NA
"Cape Verde","Palau",2009,NA
"Cape Verde","Federated States of Micr",2009,NA
"Cape Verde","St. Vincent and the Grenadines",2009,NA
"Cape Verde","Democratic Republic of the Con",2009,0
"Cape Verde","Federated States of Micronesia",2009,NA
"Cape Verde","Samoa",2009,NA
"Sao Tome and Principe","United States of America",2009,0.2
"Sao Tome and Principe","Canada",2009,0.04
"Sao Tome and Principe","Bahamas",2009,NA
"Sao Tome and Principe","Cuba",2009,NA
"Sao Tome and Principe","Haiti",2009,NA
"Sao Tome and Principe","Dominican Republic",2009,0.04
"Sao Tome and Principe","Jamaica",2009,NA
"Sao Tome and Principe","Trinidad and Tobago",2009,0
"Sao Tome and Principe","Barbados",2009,0
"Sao Tome and Principe","Dominica",2009,NA
"Sao Tome and Principe","Grenada",2009,0
"Sao Tome and Principe","St. Lucia",2009,0
"Sao Tome and Principe","St. Vincent and the Gren",2009,0
"Sao Tome and Principe","Antigua & Barbuda",2009,NA
"Sao Tome and Principe","St. Kitts and Nevis",2009,NA
"Sao Tome and Principe","Mexico",2009,0
"Sao Tome and Principe","Belize",2009,NA
"Sao Tome and Principe","Guatemala",2009,0
"Sao Tome and Principe","Honduras",2009,NA
"Sao Tome and Principe","El Salvador",2009,0
"Sao Tome and Principe","Nicaragua",2009,NA
"Sao Tome and Principe","Costa Rica",2009,0
"Sao Tome and Principe","Panama",2009,NA
"Sao Tome and Principe","Colombia",2009,0
"Sao Tome and Principe","Venezuela",2009,NA
"Sao Tome and Principe","Guyana",2009,NA
"Sao Tome and Principe","Suriname",2009,NA
"Sao Tome and Principe","Ecuador",2009,0
"Sao Tome and Principe","Peru",2009,0
"Sao Tome and Principe","Brazil",2009,0
"Sao Tome and Principe","Bolivia",2009,0.08
"Sao Tome and Principe","Paraguay",2009,NA
"Sao Tome and Principe","Chile",2009,NA
"Sao Tome and Principe","Argentina",2009,0
"Sao Tome and Principe","Uruguay",2009,NA
"Sao Tome and Principe","United Kingdom",2009,5.06
"Sao Tome and Principe","Ireland",2009,0
"Sao Tome and Principe","Netherlands",2009,4.13
"Sao Tome and Principe","Belgium",2009,3.23
"Sao Tome and Principe","Luxembourg",2009,0
"Sao Tome and Principe","France",2009,0.57
"Sao Tome and Principe","Monaco",2009,NA
"Sao Tome and Principe","Liechtenstein",2009,NA
"Sao Tome and Principe","Switzerland",2009,0.06
"Sao Tome and Principe","Spain",2009,0.01
"Sao Tome and Principe","Andorra",2009,NA
"Sao Tome and Principe","Portugal",2009,0.66
"Sao Tome and Principe","Germany",2009,NA
"Sao Tome and Principe","Poland",2009,0
"Sao Tome and Principe","Austria",2009,0
"Sao Tome and Principe","Hungary",2009,0.12
"Sao Tome and Principe","Czech Republic",2009,0
"Sao Tome and Principe","Slovakia",2009,0
"Sao Tome and Principe","Italy",2009,0.19
"Sao Tome and Principe","San Marino",2009,NA
"Sao Tome and Principe","Malta",2009,0
"Sao Tome and Principe","Albania",2009,0
"Sao Tome and Principe","Macedonia",2009,0
"Sao Tome and Principe","Croatia",2009,0
"Sao Tome and Principe","Yugoslavia",2009,NA
"Sao Tome and Principe","Bosnia and Herzegovina",2009,NA
"Sao Tome and Principe","Slovenia",2009,0
"Sao Tome and Principe","Greece",2009,0
"Sao Tome and Principe","Cyprus",2009,0
"Sao Tome and Principe","Bulgaria",2009,0
"Sao Tome and Principe","Moldova",2009,NA
"Sao Tome and Principe","Romania",2009,0
"Sao Tome and Principe","Russia",2009,0
"Sao Tome and Principe","Estonia",2009,0
"Sao Tome and Principe","Latvia",2009,0
"Sao Tome and Principe","Lithuania",2009,0
"Sao Tome and Principe","Ukraine",2009,0
"Sao Tome and Principe","Belarus",2009,0
"Sao Tome and Principe","Armenia",2009,NA
"Sao Tome and Principe","Georgia",2009,NA
"Sao Tome and Principe","Azerbaijan",2009,0
"Sao Tome and Principe","Finland",2009,0
"Sao Tome and Principe","Sweden",2009,0
"Sao Tome and Principe","Norway",2009,0
"Sao Tome and Principe","Denmark",2009,0
"Sao Tome and Principe","Iceland",2009,0
"Sao Tome and Principe","Cape Verde",2009,0
"Sao Tome and Principe","Guinea-Bissau",2009,0
"Sao Tome and Principe","Equatorial Guinea",2009,NA
"Sao Tome and Principe","Gambia",2009,NA
"Sao Tome and Principe","Mali",2009,NA
"Sao Tome and Principe","Senegal",2009,0
"Sao Tome and Principe","Benin",2009,0
"Sao Tome and Principe","Mauritania",2009,NA
"Sao Tome and Principe","Niger",2009,NA
"Sao Tome and Principe","Ivory Coast",2009,0
"Sao Tome and Principe","Guinea",2009,0
"Sao Tome and Principe","Burkina Faso",2009,0
"Sao Tome and Principe","Liberia",2009,0
"Sao Tome and Principe","Sierra Leone",2009,NA
"Sao Tome and Principe","Ghana",2009,0
"Sao Tome and Principe","Togo",2009,0
"Sao Tome and Principe","Cameroon",2009,0.13
"Sao Tome and Principe","Nigeria",2009,0.37
"Sao Tome and Principe","Gabon",2009,0.03
"Sao Tome and Principe","Central African Republic",2009,NA
"Sao Tome and Principe","Chad",2009,NA
"Sao Tome and Principe","Congo",2009,0
"Sao Tome and Principe","Democratic Republic of t",2009,NA
"Sao Tome and Principe","Uganda",2009,0
"Sao Tome and Principe","Kenya",2009,0.2
"Sao Tome and Principe","Tanzania",2009,0.01
"Sao Tome and Principe","Burundi",2009,0
"Sao Tome and Principe","Rwanda",2009,NA
"Sao Tome and Principe","Somalia",2009,0
"Sao Tome and Principe","Djibouti",2009,NA
"Sao Tome and Principe","Ethiopia",2009,NA
"Sao Tome and Principe","Eritrea",2009,NA
"Sao Tome and Principe","Angola",2009,0
"Sao Tome and Principe","Mozambique",2009,0
"Sao Tome and Principe","Zambia",2009,0
"Sao Tome and Principe","Zimbabwe",2009,0.03
"Sao Tome and Principe","Malawi",2009,NA
"Sao Tome and Principe","South Africa",2009,0
"Sao Tome and Principe","Namibia",2009,NA
"Sao Tome and Principe","Lesotho",2009,NA
"Sao Tome and Principe","Botswana",2009,NA
"Sao Tome and Principe","Swaziland",2009,NA
"Sao Tome and Principe","Madagascar",2009,0
"Sao Tome and Principe","Comoros",2009,NA
"Sao Tome and Principe","Mauritius",2009,0
"Sao Tome and Principe","Seychelles",2009,NA
"Sao Tome and Principe","Morocco",2009,0
"Sao Tome and Principe","Algeria",2009,0
"Sao Tome and Principe","Tunisia",2009,0
"Sao Tome and Principe","Libya",2009,NA
"Sao Tome and Principe","Sudan",2009,NA
"Sao Tome and Principe","Iran",2009,NA
"Sao Tome and Principe","Turkey",2009,0
"Sao Tome and Principe","Iraq",2009,NA
"Sao Tome and Principe","Egypt",2009,0.05
"Sao Tome and Principe","Syria",2009,NA
"Sao Tome and Principe","Lebanon",2009,0.03
"Sao Tome and Principe","Jordan",2009,NA
"Sao Tome and Principe","Israel",2009,NA
"Sao Tome and Principe","Saudi Arabia",2009,NA
"Sao Tome and Principe","Yemen",2009,0.02
"Sao Tome and Principe","Kuwait",2009,NA
"Sao Tome and Principe","Bahrain",2009,0
"Sao Tome and Principe","Qatar",2009,NA
"Sao Tome and Principe","United Arab Emirates",2009,NA
"Sao Tome and Principe","Oman",2009,NA
"Sao Tome and Principe","Afghanistan",2009,NA
"Sao Tome and Principe","Turkmenistan",2009,NA
"Sao Tome and Principe","Tajikistan",2009,NA
"Sao Tome and Principe","Kyrgyzstan",2009,NA
"Sao Tome and Principe","Uzbekistan",2009,NA
"Sao Tome and Principe","Kazakhstan",2009,NA
"Sao Tome and Principe","China",2009,5.62e-13
"Sao Tome and Principe","Hong Kong",2009,NA
"Sao Tome and Principe","Mongolia",2009,NA
"Sao Tome and Principe","Taiwan",2009,NA
"Sao Tome and Principe","North Korea",2009,NA
"Sao Tome and Principe","South Korea",2009,0.01
"Sao Tome and Principe","Japan",2009,0.03
"Sao Tome and Principe","India",2009,0.05
"Sao Tome and Principe","Bhutan",2009,NA
"Sao Tome and Principe","Pakistan",2009,0
"Sao Tome and Principe","Bangladesh",2009,NA
"Sao Tome and Principe","Myanmar",2009,NA
"Sao Tome and Principe","Sri Lanka",2009,NA
"Sao Tome and Principe","Maldives",2009,NA
"Sao Tome and Principe","Nepal",2009,NA
"Sao Tome and Principe","Thailand",2009,0.02
"Sao Tome and Principe","Cambodia",2009,NA
"Sao Tome and Principe","Laos",2009,NA
"Sao Tome and Principe","Vietnam",2009,0
"Sao Tome and Principe","Malaysia",2009,0.01
"Sao Tome and Principe","Singapore",2009,NA
"Sao Tome and Principe","Brunei",2009,NA
"Sao Tome and Principe","Philippines",2009,0
"Sao Tome and Principe","Indonesia",2009,0
"Sao Tome and Principe","East Timor",2009,NA
"Sao Tome and Principe","Australia",2009,0
"Sao Tome and Principe","Papua New Guinea",2009,0
"Sao Tome and Principe","New Zealand",2009,0.03
"Sao Tome and Principe","Vanuatu",2009,NA
"Sao Tome and Principe","Solomon Islands",2009,NA
"Sao Tome and Principe","Kiribati",2009,NA
"Sao Tome and Principe","Tuvalu",2009,NA
"Sao Tome and Principe","Fiji",2009,NA
"Sao Tome and Principe","Tonga",2009,NA
"Sao Tome and Principe","Nauru",2009,NA
"Sao Tome and Principe","Marshall Islands",2009,NA
"Sao Tome and Principe","Palau",2009,NA
"Sao Tome and Principe","Federated States of Micr",2009,NA
"Sao Tome and Principe","St. Vincent and the Grenadines",2009,NA
"Sao Tome and Principe","Democratic Republic of the Con",2009,NA
"Sao Tome and Principe","Federated States of Micronesia",2009,NA
"Sao Tome and Principe","Samoa",2009,NA
"Guinea-Bissau","United States of America",2009,0
"Guinea-Bissau","Canada",2009,0.03
"Guinea-Bissau","Bahamas",2009,0
"Guinea-Bissau","Cuba",2009,0
"Guinea-Bissau","Haiti",2009,NA
"Guinea-Bissau","Dominican Republic",2009,0.03
"Guinea-Bissau","Jamaica",2009,0
"Guinea-Bissau","Trinidad and Tobago",2009,0
"Guinea-Bissau","Barbados",2009,0
"Guinea-Bissau","Dominica",2009,NA
"Guinea-Bissau","Grenada",2009,NA
"Guinea-Bissau","St. Lucia",2009,NA
"Guinea-Bissau","St. Vincent and the Gren",2009,0
"Guinea-Bissau","Antigua & Barbuda",2009,NA
"Guinea-Bissau","St. Kitts and Nevis",2009,NA
"Guinea-Bissau","Mexico",2009,0
"Guinea-Bissau","Belize",2009,NA
"Guinea-Bissau","Guatemala",2009,NA
"Guinea-Bissau","Honduras",2009,NA
"Guinea-Bissau","El Salvador",2009,NA
"Guinea-Bissau","Nicaragua",2009,NA
"Guinea-Bissau","Costa Rica",2009,0
"Guinea-Bissau","Panama",2009,NA
"Guinea-Bissau","Colombia",2009,0
"Guinea-Bissau","Venezuela",2009,NA
"Guinea-Bissau","Guyana",2009,NA
"Guinea-Bissau","Suriname",2009,0
"Guinea-Bissau","Ecuador",2009,0
"Guinea-Bissau","Peru",2009,0
"Guinea-Bissau","Brazil",2009,0.04
"Guinea-Bissau","Bolivia",2009,0
"Guinea-Bissau","Paraguay",2009,0
"Guinea-Bissau","Chile",2009,NA
"Guinea-Bissau","Argentina",2009,0
"Guinea-Bissau","Uruguay",2009,0
"Guinea-Bissau","United Kingdom",2009,0.02
"Guinea-Bissau","Ireland",2009,0
"Guinea-Bissau","Netherlands",2009,0
"Guinea-Bissau","Belgium",2009,0.25
"Guinea-Bissau","Luxembourg",2009,0
"Guinea-Bissau","France",2009,0.13
"Guinea-Bissau","Monaco",2009,NA
"Guinea-Bissau","Liechtenstein",2009,NA
"Guinea-Bissau","Switzerland",2009,0
"Guinea-Bissau","Spain",2009,0.56
"Guinea-Bissau","Andorra",2009,NA
"Guinea-Bissau","Portugal",2009,1.91
"Guinea-Bissau","Germany",2009,NA
"Guinea-Bissau","Poland",2009,0
"Guinea-Bissau","Austria",2009,0
"Guinea-Bissau","Hungary",2009,0
"Guinea-Bissau","Czech Republic",2009,0
"Guinea-Bissau","Slovakia",2009,0
"Guinea-Bissau","Italy",2009,0.28
"Guinea-Bissau","San Marino",2009,NA
"Guinea-Bissau","Malta",2009,0
"Guinea-Bissau","Albania",2009,0
"Guinea-Bissau","Macedonia",2009,0
"Guinea-Bissau","Croatia",2009,0
"Guinea-Bissau","Yugoslavia",2009,NA
"Guinea-Bissau","Bosnia and Herzegovina",2009,NA
"Guinea-Bissau","Slovenia",2009,0
"Guinea-Bissau","Greece",2009,0.06
"Guinea-Bissau","Cyprus",2009,0
"Guinea-Bissau","Bulgaria",2009,0
"Guinea-Bissau","Moldova",2009,NA
"Guinea-Bissau","Romania",2009,0
"Guinea-Bissau","Russia",2009,0
"Guinea-Bissau","Estonia",2009,0
"Guinea-Bissau","Latvia",2009,0
"Guinea-Bissau","Lithuania",2009,0
"Guinea-Bissau","Ukraine",2009,0
"Guinea-Bissau","Belarus",2009,0
"Guinea-Bissau","Armenia",2009,0
"Guinea-Bissau","Georgia",2009,0
"Guinea-Bissau","Azerbaijan",2009,NA
"Guinea-Bissau","Finland",2009,0
"Guinea-Bissau","Sweden",2009,0.01
"Guinea-Bissau","Norway",2009,0
"Guinea-Bissau","Denmark",2009,0
"Guinea-Bissau","Iceland",2009,0
"Guinea-Bissau","Cape Verde",2009,0.17
"Guinea-Bissau","Sao Tome and Principe",2009,0
"Guinea-Bissau","Equatorial Guinea",2009,NA
"Guinea-Bissau","Gambia",2009,0.32
"Guinea-Bissau","Mali",2009,0
"Guinea-Bissau","Senegal",2009,0.78
"Guinea-Bissau","Benin",2009,0.01
"Guinea-Bissau","Mauritania",2009,0
"Guinea-Bissau","Niger",2009,0
"Guinea-Bissau","Ivory Coast",2009,0.01
"Guinea-Bissau","Guinea",2009,0.5
"Guinea-Bissau","Burkina Faso",2009,0
"Guinea-Bissau","Liberia",2009,0
"Guinea-Bissau","Sierra Leone",2009,0
"Guinea-Bissau","Ghana",2009,NA
"Guinea-Bissau","Togo",2009,2.56
"Guinea-Bissau","Cameroon",2009,0
"Guinea-Bissau","Nigeria",2009,40.45
"Guinea-Bissau","Gabon",2009,NA
"Guinea-Bissau","Central African Republic",2009,0
"Guinea-Bissau","Chad",2009,0
"Guinea-Bissau","Congo",2009,0
"Guinea-Bissau","Democratic Republic of t",2009,NA
"Guinea-Bissau","Uganda",2009,0
"Guinea-Bissau","Kenya",2009,0
"Guinea-Bissau","Tanzania",2009,0
"Guinea-Bissau","Burundi",2009,NA
"Guinea-Bissau","Rwanda",2009,0
"Guinea-Bissau","Somalia",2009,NA
"Guinea-Bissau","Djibouti",2009,NA
"Guinea-Bissau","Ethiopia",2009,0
"Guinea-Bissau","Eritrea",2009,NA
"Guinea-Bissau","Angola",2009,0.02
"Guinea-Bissau","Mozambique",2009,0
"Guinea-Bissau","Zambia",2009,0
"Guinea-Bissau","Zimbabwe",2009,0
"Guinea-Bissau","Malawi",2009,0
"Guinea-Bissau","South Africa",2009,0
"Guinea-Bissau","Namibia",2009,NA
"Guinea-Bissau","Lesotho",2009,NA
"Guinea-Bissau","Botswana",2009,NA
"Guinea-Bissau","Swaziland",2009,0
"Guinea-Bissau","Madagascar",2009,0
"Guinea-Bissau","Comoros",2009,NA
"Guinea-Bissau","Mauritius",2009,NA
"Guinea-Bissau","Seychelles",2009,0
"Guinea-Bissau","Morocco",2009,0
"Guinea-Bissau","Algeria",2009,0
"Guinea-Bissau","Tunisia",2009,0
"Guinea-Bissau","Libya",2009,NA
"Guinea-Bissau","Sudan",2009,NA
"Guinea-Bissau","Iran",2009,NA
"Guinea-Bissau","Turkey",2009,0
"Guinea-Bissau","Iraq",2009,NA
"Guinea-Bissau","Egypt",2009,0.01
"Guinea-Bissau","Syria",2009,NA
"Guinea-Bissau","Lebanon",2009,0
"Guinea-Bissau","Jordan",2009,0
"Guinea-Bissau","Israel",2009,0
"Guinea-Bissau","Saudi Arabia",2009,0
"Guinea-Bissau","Yemen",2009,0
"Guinea-Bissau","Kuwait",2009,NA
"Guinea-Bissau","Bahrain",2009,0
"Guinea-Bissau","Qatar",2009,0
"Guinea-Bissau","United Arab Emirates",2009,NA
"Guinea-Bissau","Oman",2009,0
"Guinea-Bissau","Afghanistan",2009,NA
"Guinea-Bissau","Turkmenistan",2009,NA
"Guinea-Bissau","Tajikistan",2009,NA
"Guinea-Bissau","Kyrgyzstan",2009,NA
"Guinea-Bissau","Uzbekistan",2009,NA
"Guinea-Bissau","Kazakhstan",2009,NA
"Guinea-Bissau","China",2009,2.11
"Guinea-Bissau","Hong Kong",2009,NA
"Guinea-Bissau","Mongolia",2009,NA
"Guinea-Bissau","Taiwan",2009,NA
"Guinea-Bissau","North Korea",2009,NA
"Guinea-Bissau","South Korea",2009,0.31
"Guinea-Bissau","Japan",2009,0
"Guinea-Bissau","India",2009,116.7
"Guinea-Bissau","Bhutan",2009,NA
"Guinea-Bissau","Pakistan",2009,0.04
"Guinea-Bissau","Bangladesh",2009,0
"Guinea-Bissau","Myanmar",2009,0
"Guinea-Bissau","Sri Lanka",2009,NA
"Guinea-Bissau","Maldives",2009,NA
"Guinea-Bissau","Nepal",2009,NA
"Guinea-Bissau","Thailand",2009,0.22
"Guinea-Bissau","Cambodia",2009,NA
"Guinea-Bissau","Laos",2009,NA
"Guinea-Bissau","Vietnam",2009,0
"Guinea-Bissau","Malaysia",2009,0
"Guinea-Bissau","Singapore",2009,0.15
"Guinea-Bissau","Brunei",2009,0
"Guinea-Bissau","Philippines",2009,0
"Guinea-Bissau","Indonesia",2009,0
"Guinea-Bissau","East Timor",2009,NA
"Guinea-Bissau","Australia",2009,0
"Guinea-Bissau","Papua New Guinea",2009,0
"Guinea-Bissau","New Zealand",2009,0
"Guinea-Bissau","Vanuatu",2009,NA
"Guinea-Bissau","Solomon Islands",2009,NA
"Guinea-Bissau","Kiribati",2009,NA
"Guinea-Bissau","Tuvalu",2009,NA
"Guinea-Bissau","Fiji",2009,NA
"Guinea-Bissau","Tonga",2009,NA
"Guinea-Bissau","Nauru",2009,NA
"Guinea-Bissau","Marshall Islands",2009,NA
"Guinea-Bissau","Palau",2009,NA
"Guinea-Bissau","Federated States of Micr",2009,NA
"Guinea-Bissau","St. Vincent and the Grenadines",2009,NA
"Guinea-Bissau","Democratic Republic of the Con",2009,NA
"Guinea-Bissau","Federated States of Micronesia",2009,NA
"Guinea-Bissau","Samoa",2009,NA
"Equatorial Guinea","United States of America",2009,2587
"Equatorial Guinea","Canada",2009,329.86
"Equatorial Guinea","Bahamas",2009,NA
"Equatorial Guinea","Cuba",2009,NA
"Equatorial Guinea","Haiti",2009,NA
"Equatorial Guinea","Dominican Republic",2009,NA
"Equatorial Guinea","Jamaica",2009,0
"Equatorial Guinea","Trinidad and Tobago",2009,0
"Equatorial Guinea","Barbados",2009,0
"Equatorial Guinea","Dominica",2009,NA
"Equatorial Guinea","Grenada",2009,NA
"Equatorial Guinea","St. Lucia",2009,NA
"Equatorial Guinea","St. Vincent and the Gren",2009,NA
"Equatorial Guinea","Antigua & Barbuda",2009,NA
"Equatorial Guinea","St. Kitts and Nevis",2009,NA
"Equatorial Guinea","Mexico",2009,0
"Equatorial Guinea","Belize",2009,NA
"Equatorial Guinea","Guatemala",2009,0
"Equatorial Guinea","Honduras",2009,2.37
"Equatorial Guinea","El Salvador",2009,NA
"Equatorial Guinea","Nicaragua",2009,NA
"Equatorial Guinea","Costa Rica",2009,0
"Equatorial Guinea","Panama",2009,0
"Equatorial Guinea","Colombia",2009,0
"Equatorial Guinea","Venezuela",2009,NA
"Equatorial Guinea","Guyana",2009,NA
"Equatorial Guinea","Suriname",2009,NA
"Equatorial Guinea","Ecuador",2009,13.7
"Equatorial Guinea","Peru",2009,0
"Equatorial Guinea","Brazil",2009,283.11
"Equatorial Guinea","Bolivia",2009,0
"Equatorial Guinea","Paraguay",2009,0
"Equatorial Guinea","Chile",2009,156.9
"Equatorial Guinea","Argentina",2009,0
"Equatorial Guinea","Uruguay",2009,31.61
"Equatorial Guinea","United Kingdom",2009,68.94
"Equatorial Guinea","Ireland",2009,0
"Equatorial Guinea","Netherlands",2009,349.19
"Equatorial Guinea","Belgium",2009,5.08
"Equatorial Guinea","Luxembourg",2009,0
"Equatorial Guinea","France",2009,335.07
"Equatorial Guinea","Monaco",2009,NA
"Equatorial Guinea","Liechtenstein",2009,NA
"Equatorial Guinea","Switzerland",2009,0
"Equatorial Guinea","Spain",2009,639.78
"Equatorial Guinea","Andorra",2009,NA
"Equatorial Guinea","Portugal",2009,220.91
"Equatorial Guinea","Germany",2009,NA
"Equatorial Guinea","Poland",2009,1.72
"Equatorial Guinea","Austria",2009,0
"Equatorial Guinea","Hungary",2009,0
"Equatorial Guinea","Czech Republic",2009,0.02
"Equatorial Guinea","Slovakia",2009,0
"Equatorial Guinea","Italy",2009,459.43
"Equatorial Guinea","San Marino",2009,NA
"Equatorial Guinea","Malta",2009,0
"Equatorial Guinea","Albania",2009,0
"Equatorial Guinea","Macedonia",2009,0
"Equatorial Guinea","Croatia",2009,0
"Equatorial Guinea","Yugoslavia",2009,NA
"Equatorial Guinea","Bosnia and Herzegovina",2009,NA
"Equatorial Guinea","Slovenia",2009,0
"Equatorial Guinea","Greece",2009,0
"Equatorial Guinea","Cyprus",2009,0
"Equatorial Guinea","Bulgaria",2009,0.01
"Equatorial Guinea","Moldova",2009,0
"Equatorial Guinea","Romania",2009,0
"Equatorial Guinea","Russia",2009,0
"Equatorial Guinea","Estonia",2009,0
"Equatorial Guinea","Latvia",2009,0
"Equatorial Guinea","Lithuania",2009,0
"Equatorial Guinea","Ukraine",2009,0
"Equatorial Guinea","Belarus",2009,0
"Equatorial Guinea","Armenia",2009,NA
"Equatorial Guinea","Georgia",2009,0
"Equatorial Guinea","Azerbaijan",2009,0
"Equatorial Guinea","Finland",2009,0
"Equatorial Guinea","Sweden",2009,0
"Equatorial Guinea","Norway",2009,213.25
"Equatorial Guinea","Denmark",2009,0.23
"Equatorial Guinea","Iceland",2009,0
"Equatorial Guinea","Cape Verde",2009,0
"Equatorial Guinea","Sao Tome and Principe",2009,NA
"Equatorial Guinea","Guinea-Bissau",2009,NA
"Equatorial Guinea","Gambia",2009,0
"Equatorial Guinea","Mali",2009,0
"Equatorial Guinea","Senegal",2009,0.26
"Equatorial Guinea","Benin",2009,0
"Equatorial Guinea","Mauritania",2009,0
"Equatorial Guinea","Niger",2009,0.04
"Equatorial Guinea","Ivory Coast",2009,6.53
"Equatorial Guinea","Guinea",2009,0.06
"Equatorial Guinea","Burkina Faso",2009,0
"Equatorial Guinea","Liberia",2009,0
"Equatorial Guinea","Sierra Leone",2009,NA
"Equatorial Guinea","Ghana",2009,0.05
"Equatorial Guinea","Togo",2009,0
"Equatorial Guinea","Cameroon",2009,0
"Equatorial Guinea","Nigeria",2009,0.08
"Equatorial Guinea","Gabon",2009,0.29
"Equatorial Guinea","Central African Republic",2009,NA
"Equatorial Guinea","Chad",2009,NA
"Equatorial Guinea","Congo",2009,0.05
"Equatorial Guinea","Democratic Republic of t",2009,NA
"Equatorial Guinea","Uganda",2009,0
"Equatorial Guinea","Kenya",2009,0
"Equatorial Guinea","Tanzania",2009,0
"Equatorial Guinea","Burundi",2009,NA
"Equatorial Guinea","Rwanda",2009,0
"Equatorial Guinea","Somalia",2009,NA
"Equatorial Guinea","Djibouti",2009,NA
"Equatorial Guinea","Ethiopia",2009,NA
"Equatorial Guinea","Eritrea",2009,NA
"Equatorial Guinea","Angola",2009,NA
"Equatorial Guinea","Mozambique",2009,NA
"Equatorial Guinea","Zambia",2009,0
"Equatorial Guinea","Zimbabwe",2009,NA
"Equatorial Guinea","Malawi",2009,NA
"Equatorial Guinea","South Africa",2009,0
"Equatorial Guinea","Namibia",2009,NA
"Equatorial Guinea","Lesotho",2009,NA
"Equatorial Guinea","Botswana",2009,NA
"Equatorial Guinea","Swaziland",2009,NA
"Equatorial Guinea","Madagascar",2009,0.02
"Equatorial Guinea","Comoros",2009,NA
"Equatorial Guinea","Mauritius",2009,0
"Equatorial Guinea","Seychelles",2009,0
"Equatorial Guinea","Morocco",2009,2.14
"Equatorial Guinea","Algeria",2009,0
"Equatorial Guinea","Tunisia",2009,0
"Equatorial Guinea","Libya",2009,0
"Equatorial Guinea","Sudan",2009,NA
"Equatorial Guinea","Iran",2009,NA
"Equatorial Guinea","Turkey",2009,0.03
"Equatorial Guinea","Iraq",2009,NA
"Equatorial Guinea","Egypt",2009,0
"Equatorial Guinea","Syria",2009,NA
"Equatorial Guinea","Lebanon",2009,0.1
"Equatorial Guinea","Jordan",2009,NA
"Equatorial Guinea","Israel",2009,0
"Equatorial Guinea","Saudi Arabia",2009,0
"Equatorial Guinea","Yemen",2009,0
"Equatorial Guinea","Kuwait",2009,NA
"Equatorial Guinea","Bahrain",2009,0
"Equatorial Guinea","Qatar",2009,NA
"Equatorial Guinea","United Arab Emirates",2009,NA
"Equatorial Guinea","Oman",2009,0
"Equatorial Guinea","Afghanistan",2009,NA
"Equatorial Guinea","Turkmenistan",2009,NA
"Equatorial Guinea","Tajikistan",2009,0
"Equatorial Guinea","Kyrgyzstan",2009,NA
"Equatorial Guinea","Uzbekistan",2009,NA
"Equatorial Guinea","Kazakhstan",2009,NA
"Equatorial Guinea","China",2009,1052.08
"Equatorial Guinea","Hong Kong",2009,NA
"Equatorial Guinea","Mongolia",2009,NA
"Equatorial Guinea","Taiwan",2009,NA
"Equatorial Guinea","North Korea",2009,NA
"Equatorial Guinea","South Korea",2009,700.63
"Equatorial Guinea","Japan",2009,785.93
"Equatorial Guinea","India",2009,144.02
"Equatorial Guinea","Bhutan",2009,NA
"Equatorial Guinea","Pakistan",2009,0.01
"Equatorial Guinea","Bangladesh",2009,0
"Equatorial Guinea","Myanmar",2009,NA
"Equatorial Guinea","Sri Lanka",2009,NA
"Equatorial Guinea","Maldives",2009,NA
"Equatorial Guinea","Nepal",2009,NA
"Equatorial Guinea","Thailand",2009,NA
"Equatorial Guinea","Cambodia",2009,0
"Equatorial Guinea","Laos",2009,NA
"Equatorial Guinea","Vietnam",2009,0
"Equatorial Guinea","Malaysia",2009,0
"Equatorial Guinea","Singapore",2009,NA
"Equatorial Guinea","Brunei",2009,NA
"Equatorial Guinea","Philippines",2009,0
"Equatorial Guinea","Indonesia",2009,0
"Equatorial Guinea","East Timor",2009,NA
"Equatorial Guinea","Australia",2009,0.04
"Equatorial Guinea","Papua New Guinea",2009,0
"Equatorial Guinea","New Zealand",2009,0
"Equatorial Guinea","Vanuatu",2009,NA
"Equatorial Guinea","Solomon Islands",2009,NA
"Equatorial Guinea","Kiribati",2009,NA
